Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,Volatility,RSI
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000.0,1455.7499877929688,1429.2049926757813,51.94514903219271,40.68880788717522
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000.0,1449.0699951171875,1429.6615942382812,49.676597864946935,40.02555332259739
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000.0,1440.42099609375,1429.9221948242186,43.84854772860097,38.044673348430265
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000.0,1437.718994140625,1431.72859375,40.1395640088851,47.56237927203186
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000.0,1433.7589965820312,1433.1495947265626,34.853065801729244,46.37378148620844
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000.0,1433.5339965820312,1434.4069946289062,34.6198920000919,44.85157945960497
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000.0,1434.7260009765625,1435.7021948242189,35.088807600141365,40.89926329554452
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000.0,1445.8949951171876,1437.3019946289062,23.20799534163174,44.901583329322875
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000.0,1450.3800048828125,1439.30599609375,17.22482240932058,42.725086867197454
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000.0,1447.72900390625,1440.5645947265625,20.460638977005413,42.981902516168226
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000.0,1445.9390014648438,1441.5421948242188,23.049183862703213,45.577969000195054
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000.0,1445.747998046875,1443.1261938476562,23.161779133698307,63.16316438952819
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000.0,1445.17900390625,1444.9423950195312,23.659984329444594,54.50047299619524
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000.0,1438.6490112304687,1446.2241943359375,22.76096171949646,43.433318608816
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000.0,1430.8550170898438,1446.5567944335937,27.176816583033748,40.72033392598667
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000.0,1425.1440185546876,1447.1291967773439,25.147792593713785,44.80022226549328
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000.0,1421.9970092773438,1447.9131958007813,23.251392313644274,48.323911769100796
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000.0,1420.4080078125,1448.7769946289063,20.06369609642601,44.970326997902994
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000.0,1422.3830078125,1450.2721948242188,23.561653389028976,51.02414273534489
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000.0,1425.6530151367188,1452.1157958984375,24.681116331665926,46.718547098338064
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000.0,1428.4170166015624,1453.52599609375,24.223309210809056,47.06130524120617
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000.0,1425.8490112304687,1453.6311962890625,25.073353483433962,38.789316754878115
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000.0,1423.50400390625,1453.7441967773439,26.313740912561947,41.157286645941845
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000.0,1419.6760009765626,1453.5489965820314,30.58788596347405,41.860745257935726
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000.0,1421.2760009765625,1454.3469970703125,28.82695197338082,48.07327971482957
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000.0,1418.6469970703124,1454.1345971679686,31.285474587902186,40.445663509217916
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000.0,1414.3530029296876,1452.5255981445312,33.78008276916346,41.20985843645358
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000.0,1411.3619995117188,1451.6851977539063,31.271951881981572,51.74797994787043
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000.0,1406.8179931640625,1450.9645971679688,25.14532655172584,57.0142191117741
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000.0,1406.918994140625,1450.0633984375,25.329582369594227,57.5612242325134
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000.0,1410.9239990234375,1449.5957983398437,32.73497086147768,59.8282271132148
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000.0,1416.9920043945312,1448.4013989257812,37.23167111789056,52.88494446991578
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000.0,1422.70400390625,1447.0089990234376,38.80619007902681,48.42765970693964
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000.0,1432.45400390625,1445.9589990234374,37.393292443494055,54.600828326931214
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000.0,1438.7160034179688,1445.0378002929688,36.40810544635648,54.793462727027844
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000.0,1446.2589965820312,1444.0063989257812,30.59063055346739,60.888497110932946
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000.0,1453.0569946289063,1443.167998046875,19.158582105874753,59.662004115547916
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000.0,1457.7559936523437,1442.5851977539062,16.378391362042052,70.69725984162052
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000.0,1462.75,1441.8765991210937,10.261722169561635,67.28397320722375
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000.0,1465.7419921875,1441.5565991210938,10.10634626712238,74.61385915827293
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000.0,1464.4619873046875,1441.0983984375,9.26066270747487,70.75488509890955
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000.0,1466.2989868164063,1440.7915991210937,11.508175101312073,67.143246653688
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000.0,1468.1099853515625,1439.9835986328126,11.453925902874854,64.298611912614
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000.0,1468.8869873046874,1439.4769995117188,11.951628328923123,58.995941375586106
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000.0,1467.93798828125,1438.5088012695312,12.92544495087608,42.49193665680233
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000.0,1466.3909912109375,1437.995,15.12525982563571,42.22143145036837
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000.0,1467.3219970703126,1438.2910009765626,13.973340446631145,49.2651183505178
2000-06-27,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000.0,1465.4330078125,1440.17080078125,14.90122271121958,43.631050362055966
2000-06-28,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000.0,1463.8609985351563,1441.2384008789063,15.13003311898974,47.831564043748955
2000-06-29,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000.0,1460.227001953125,1441.2540014648437,15.521019201126268,45.605477025422836
2000-06-30,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000.0,1459.2410034179688,1441.7966015625,15.535414332120467,52.57607636047444
2000-07-03,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000.0,1457.5950073242188,1442.4966015625,13.06001145124408,50.03159246034376
2000-07-05,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000.0,1454.6230102539062,1442.8240014648438,11.733178492704942,43.27076302170273
2000-07-06,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000.0,1452.3770141601562,1442.408603515625,8.111445100296729,43.96874822698586
2000-07-07,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000.0,1455.0490112304688,1442.7668041992188,11.662834945095403,53.783286415247126
2000-07-10,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000.0,1458.4630126953125,1442.9808032226563,12.232416826905743,46.99270111198584
2000-07-11,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000.0,1461.0200073242188,1443.5498022460938,14.039176917508165,51.46911287218897
2000-07-12,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000.0,1465.2570068359375,1444.043203125,16.674521660918735,53.903206234736906
2000-07-13,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000.0,1469.3590087890625,1445.0342016601562,18.73937625171626,64.30345910943609
2000-07-14,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000.0,1476.1180053710937,1446.9318017578125,20.07312838381021,71.9466789315762
2000-07-17,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000.0,1481.7070068359376,1448.9502026367188,21.16709372766787,69.3288270336929
2000-07-18,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000.0,1484.127001953125,1450.17240234375,21.00424965698873,63.956552335690645
2000-07-19,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000.0,1487.7,1451.3282006835936,16.368856648541534,58.36415059842552
2000-07-20,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000.0,1491.589990234375,1452.9967993164062,12.289168010108707,66.27092082244621
2000-07-21,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000.0,1491.7189819335938,1454.9395971679687,12.147118293855986,57.68051310647634
2000-07-24,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000.0,1490.585986328125,1456.0691967773437,14.174723535203862,48.43330394806822
2000-07-25,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000.0,1489.9449829101563,1457.1393969726562,14.793827976127131,59.14389474216764
2000-07-26,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000.0,1485.8949829101562,1457.1405981445312,18.870792163309797,48.72010916715927
2000-07-27,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000.0,1481.2729858398438,1456.812197265625,21.62381572082672,40.01362259418825
2000-07-28,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000.0,1472.2639892578125,1456.2539965820313,26.542339498462685,33.89770489212937
2000-07-31,1430.8299560546875,1437.6500244140625,1418.7099609375,1419.8900146484375,952600000.0,1464.2979858398437,1456.126396484375,25.73679149201573,35.998399075507095
2000-08-01,1438.0999755859375,1443.5400390625,1428.9599609375,1430.8299560546875,938700000.0,1458.733984375,1456.7493969726563,24.65622509230061,34.24345895452741
2000-08-02,1438.699951171875,1451.5899658203125,1433.489990234375,1438.0999755859375,994500000.0,1454.4079833984374,1457.5089965820312,23.91219720567921,33.35466935216024
2000-08-03,1452.56005859375,1454.18994140625,1425.4300537109375,1438.699951171875,1095600000.0,1450.1069946289062,1459.082998046875,19.062065790895506,33.24580774765276
2000-08-04,1462.9300537109375,1462.9300537109375,1451.31005859375,1452.56005859375,956000000.0,1448.381005859375,1460.3605981445312,16.66639318120663,36.87783460745424
2000-08-07,1479.3199462890625,1480.800048828125,1460.719970703125,1462.9300537109375,854800000.0,1449.8839965820312,1462.3165966796876,18.801444511185984,46.01347324485708
2000-08-08,1482.800048828125,1484.52001953125,1472.6099853515625,1479.3199462890625,992200000.0,1450.7170043945312,1464.412197265625,20.14808012136495,50.24341933064989
2000-08-09,1472.8699951171875,1490.3299560546875,1471.1600341796875,1482.800048828125,1054000000.0,1452.7619995117188,1465.4205981445311,21.342552167353475,43.27926133242354
2000-08-10,1460.25,1475.1500244140625,1459.8900146484375,1472.8699951171875,940800000.0,1453.825,1466.2135986328126,21.433201286431576,43.99832752080678
2000-08-11,1471.8399658203125,1475.719970703125,1453.06005859375,1460.25,835500000.0,1459.0199951171876,1466.6741967773437,18.371218663026184,52.332961411402245
2000-08-14,1491.56005859375,1491.6400146484375,1468.56005859375,1471.8399658203125,783800000.0,1465.0930053710938,1466.9601977539062,18.052017338038098,54.98689178599416
2000-08-15,1484.4300537109375,1493.1199951171875,1482.739990234375,1491.56005859375,895900000.0,1469.7260131835938,1467.2961987304689,16.205376807864077,60.23140503606778
2000-08-16,1479.8499755859375,1496.0899658203125,1475.739990234375,1484.4300537109375,929800000.0,1473.841015625,1467.7363989257813,12.174991568352144,59.55373910735476
2000-08-17,1496.0699462890625,1499.3199462890625,1479.8499755859375,1479.8499755859375,922400000.0,1478.1920043945313,1468.2305981445313,11.479493653084907,76.32336862991232
2000-08-18,1491.719970703125,1499.469970703125,1488.989990234375,1496.0699462890625,821400000.0,1481.07099609375,1468.8315966796874,10.81769010318674,72.04399155381965
2000-08-21,1499.47998046875,1502.8399658203125,1491.1300048828125,1491.719970703125,731600000.0,1483.0869995117187,1469.682197265625,12.240114401267988,72.1428238006787
2000-08-22,1498.1300048828125,1508.449951171875,1497.4200439453125,1499.47998046875,818800000.0,1484.6199951171875,1470.7247973632811,13.127970646427825,71.32398995407151
2000-08-23,1505.969970703125,1507.199951171875,1489.52001953125,1498.1300048828125,871000000.0,1487.9299926757812,1471.4553979492186,13.981299569156313,70.0292060353036
2000-08-24,1508.31005859375,1511.1600341796875,1501.25,1505.969970703125,837100000.0,1492.7359985351563,1472.2107983398437,11.438137027158165,68.10851675517483
2000-08-25,1506.449951171875,1513.469970703125,1505.0899658203125,1508.31005859375,685600000.0,1496.1969970703126,1472.7651977539062,9.481690033177113,62.24605507195588
2000-08-28,1514.0899658203125,1523.949951171875,1506.449951171875,1506.449951171875,733600000.0,1498.4499877929688,1473.7577978515626,10.837278631631598,63.6125623865518
2000-08-29,1509.8399658203125,1514.81005859375,1505.4599609375,1514.0899658203125,795600000.0,1500.9909790039062,1474.2345971679688,10.141368293144904,66.91985724788765
2000-08-30,1502.5899658203125,1510.489990234375,1500.0899658203125,1509.8399658203125,818400000.0,1503.2649780273437,1474.7673974609374,6.908369927119679,70.37921848394863
2000-08-31,1517.6800537109375,1525.2099609375,1502.5899658203125,1502.5899658203125,1056600000.0,1505.4259887695312,1475.5383984375,7.737760416868859,71.34472409794694
2000-09-01,1520.77001953125,1530.0899658203125,1515.530029296875,1517.6800537109375,767700000.0,1508.3309936523438,1476.9101977539062,7.4688258894930115,66.09359909392461
2000-09-05,1507.0799560546875,1520.77001953125,1504.2099609375,1520.77001953125,838500000.0,1509.0909912109375,1478.222197265625,6.8272244182306885,61.637977535419225
2000-09-06,1492.25,1512.6099853515625,1492.1199951171875,1507.0799560546875,995100000.0,1508.5029907226562,1478.96099609375,8.024388223488211,55.76422628592959
2000-09-07,1502.510009765625,1505.3399658203125,1492.25,1492.25,985500000.0,1508.1569946289062,1480.0001953125,8.21800026104212,53.169315722886566
2000-09-08,1494.5,1502.510009765625,1489.8800048828125,1502.510009765625,961000000.0,1506.7759887695313,1480.7937963867187,9.281032368909718,51.320550347214166
2000-09-11,1489.260009765625,1506.760009765625,1483.010009765625,1494.5,899300000.0,1505.0569946289063,1481.7311962890626,10.813529940104921,45.02630553390491
2000-09-12,1481.989990234375,1496.9300537109375,1479.6700439453125,1489.260009765625,991200000.0,1501.8469970703125,1482.2789965820311,12.471492594538574,42.573176280268946
2000-09-13,1484.9100341796875,1487.449951171875,1473.6099853515625,1481.989990234375,1068300000.0,1499.35400390625,1482.586396484375,13.16842250393798,39.84968953015917
2000-09-14,1480.8699951171875,1494.1600341796875,1476.72998046875,1484.9100341796875,1014000000.0,1497.1820068359375,1483.2791967773437,14.316569964168554,36.98786825613852
2000-09-15,1465.81005859375,1480.9599609375,1460.219970703125,1480.8699951171875,1268400000.0,1491.9950073242187,1483.4619970703125,15.418809405418092,32.87262063998354
2000-09-18,1444.510009765625,1467.77001953125,1441.9200439453125,1465.81005859375,962500000.0,1484.3690063476563,1482.7741967773438,18.211479615295822,23.7037542800675
2000-09-19,1459.9000244140625,1461.1600341796875,1444.510009765625,1444.510009765625,1024900000.0,1479.6510131835937,1482.4597973632813,17.780361055310614,32.59206748239667
2000-09-20,1451.3399658203125,1460.489990234375,1430.949951171875,1459.9000244140625,1104000000.0,1475.560009765625,1481.8689965820313,19.20847323929534,32.29709376164831
2000-09-21,1449.050048828125,1452.77001953125,1436.300048828125,1451.3399658203125,1105400000.0,1470.214013671875,1480.9915966796875,18.2919769426271,23.993949682450832
2000-09-22,1448.719970703125,1449.050048828125,1421.8800048828125,1449.050048828125,1185500000.0,1465.6360107421874,1480.0491967773437,17.236819206431157,22.11473591313073
2000-09-25,1439.030029296875,1457.4200439453125,1435.9300537109375,1448.719970703125,982400000.0,1460.6130126953126,1478.6301977539063,16.90315963960122,22.82135463947884
2000-09-26,1427.2099609375,1448.0400390625,1425.25,1439.030029296875,1106600000.0,1455.135009765625,1476.9645971679688,18.043634732594036,23.383554800679377
2000-09-27,1426.5699462890625,1437.219970703125,1419.43994140625,1427.2099609375,1174700000.0,1449.3010009765626,1475.6211962890625,16.730574063083544,16.266905832708844
2000-09-28,1458.2900390625,1461.68994140625,1425.780029296875,1426.5699462890625,1206200000.0,1447.0430053710938,1475.1477978515625,13.13360807428101,36.713916902410226
2000-09-29,1436.510009765625,1458.2900390625,1436.2900390625,1458.2900390625,1197100000.0,1444.1130004882812,1473.9665991210939,11.668177869121642,32.74003812043564
2000-10-02,1436.22998046875,1445.5999755859375,1429.8299560546875,1436.52001953125,1051200000.0,1443.2849975585937,1473.0873999023438,11.927772786491314,34.309452852933305
2000-10-03,1426.4599609375,1454.8199462890625,1425.280029296875,1436.22998046875,1098100000.0,1439.9409912109375,1472.3307983398438,11.429225832521631,30.8574169948228
2000-10-04,1434.3199462890625,1439.989990234375,1416.31005859375,1426.4599609375,1167400000.0,1438.2389892578126,1471.5277978515626,10.792673675338857,35.126851840295544
2000-10-05,1436.280029296875,1444.1700439453125,1431.800048828125,1434.3199462890625,1176100000.0,1436.9619873046875,1471.2049975585937,10.104935102183342,39.70292528693556
2000-10-06,1408.989990234375,1443.300048828125,1397.06005859375,1436.280029296875,1150100000.0,1432.9889892578126,1470.3923974609374,12.4958781313989,38.110881211776515
2000-10-09,1402.030029296875,1409.68994140625,1392.47998046875,1408.989990234375,716600000.0,1429.2889892578125,1470.0351977539062,15.600519113807078,29.471491731367976
2000-10-10,1387.02001953125,1408.8299560546875,1383.8499755859375,1402.030029296875,1044000000.0,1425.2699951171876,1469.1589990234374,20.5783221256063,28.181876152688645
2000-10-11,1364.5899658203125,1387.02001953125,1349.6700439453125,1387.02001953125,1387500000.0,1419.0719970703126,1467.688798828125,28.101859088514754,24.79411522552789
2000-10-12,1329.780029296875,1374.9300537109375,1328.06005859375,1364.5899658203125,1388600000.0,1406.22099609375,1465.510400390625,36.3485423645268,20.5623734856038
2000-10-13,1374.1700439453125,1374.1700439453125,1327.0799560546875,1329.780029296875,1223900000.0,1399.9869995117188,1463.9426000976562,35.91991221034626,36.300292953894186
2000-10-16,1374.6199951171875,1379.47998046875,1365.06005859375,1374.1700439453125,1005400000.0,1393.8260009765625,1462.1763989257813,34.25802915228508,38.33150331867335
2000-10-17,1349.969970703125,1380.989990234375,1342.3399658203125,1374.6199951171875,1161500000.0,1386.177001953125,1459.5893994140624,34.69841053131409,34.64069917205113
2000-10-18,1342.1300048828125,1356.6500244140625,1305.7900390625,1349.969970703125,1441700000.0,1376.9580078125,1456.7759985351563,32.674001850820304,24.241622016389726
2000-10-19,1388.760009765625,1389.9300537109375,1342.1300048828125,1342.1300048828125,1297900000.0,1372.206005859375,1455.093798828125,25.825662009392854,40.46259235852663
2000-10-20,1396.9300537109375,1408.469970703125,1382.18994140625,1388.760009765625,1177400000.0,1371.0000122070312,1453.8273999023438,24.14391156926813,42.39022681470913
2000-10-23,1395.780029296875,1406.9599609375,1387.75,1396.9300537109375,1046800000.0,1370.3750122070312,1452.306201171875,23.31817895776862,43.85418276500887
2000-10-24,1398.1300048828125,1415.6400146484375,1388.1300048828125,1395.780029296875,1158600000.0,1371.4860107421875,1450.4376000976563,24.437169779108775,42.586765460450316
2000-10-25,1364.9000244140625,1398.1300048828125,1362.2099609375,1398.1300048828125,1315600000.0,1371.5170166015625,1448.0469995117187,24.427642738944247,37.03878401364691
2000-10-26,1364.43994140625,1372.719970703125,1337.81005859375,1364.9000244140625,1303800000.0,1374.9830078125,1445.738798828125,19.884012286085923,41.037290553145006
2000-10-27,1379.5799560546875,1384.5699462890625,1364.1300048828125,1364.43994140625,1086300000.0,1375.5239990234375,1443.4089990234374,19.932970479773857,45.627348762630355
2000-10-30,1398.6600341796875,1406.3599853515625,1376.8599853515625,1379.5799560546875,1186500000.0,1377.9280029296874,1441.5478002929688,21.219949631325406,52.231767752916134
2000-10-31,1429.4000244140625,1432.219970703125,1398.6600341796875,1398.6600341796875,1366400000.0,1385.8710083007813,1440.146201171875,24.242708978756372,62.04244628663038
2000-11-01,1421.219970703125,1429.5999755859375,1410.449951171875,1429.4000244140625,1206800000.0,1393.7800048828126,1438.6080004882813,21.08219876057576,68.8566906014095
2000-11-02,1428.3199462890625,1433.4000244140625,1421.219970703125,1421.219970703125,1167700000.0,1397.7359985351563,1437.055,23.597175642720345,63.19633926202169
2000-11-03,1426.68994140625,1433.2099609375,1420.9200439453125,1428.3199462890625,997700000.0,1400.7119873046875,1435.42259765625,25.29944323932765,62.6168865625782
2000-11-06,1432.18994140625,1438.4599609375,1427.719970703125,1428.760009765625,930900000.0,1404.352978515625,1433.9373974609375,27.0688949588261,71.96043934833301
2000-11-07,1431.8699951171875,1436.219970703125,1423.260009765625,1432.18994140625,880900000.0,1407.7269775390625,1432.292998046875,28.282597272571177,74.97214560376102
2000-11-08,1409.280029296875,1437.280029296875,1408.780029296875,1431.8699951171875,909300000.0,1412.1649780273438,1430.2817993164062,23.968621498380628,56.59213618153354
2000-11-09,1400.1400146484375,1409.280029296875,1369.6800537109375,1409.280029296875,1111000000.0,1415.7349853515625,1428.2328002929687,17.98123852372322,51.02482559725632
2000-11-10,1365.97998046875,1400.1400146484375,1365.969970703125,1400.1400146484375,962500000.0,1414.3749877929688,1425.198798828125,21.23886082805199,42.14217107601032
2000-11-13,1351.260009765625,1365.97998046875,1328.6199951171875,1365.97998046875,1129300000.0,1409.6349853515626,1421.8085986328124,29.005109389629553,38.39794815142052
2000-11-14,1382.949951171875,1390.06005859375,1351.260009765625,1351.260009765625,1118800000.0,1404.9899780273438,1419.3259985351563,29.206811773868942,54.50234975369759
2000-11-15,1389.81005859375,1395.9599609375,1374.75,1382.949951171875,1066800000.0,1401.8489868164063,1417.2771997070313,28.955329042875142,56.132488569007315
